title,authors,year,source
"The differential placental expression of ERp44 and pre-eclampsia; association with placental zinc, the ERAP1 and the renin-angiotensin-system",Raghu R.,2023,Placenta
Eosinophilic Meningitis with Unique Imaging Changes Diagnosed by Next-Generation Sequencing,Chen J.Q.,2023,Canadian Journal of Neurological Sciences
Adults with Congenital Heart Disease: Trends in Event-Free Survival Past Middle Age,Dellborg M.,2023,Circulation
"Letter by Deng et al Regarding Article, ""risk of Macrovascular and Microvascular Disease in Diabetes Diagnosed Using Oral Glucose Tolerance Test with and Without Confirmation by Hemoglobin A1c: The Whitehall II Cohort Study""",Deng L.,2023,Circulation
Adult Congenital Heart Disease: A Specialty with Ever-Expanding Challenges,Rosenthal E.,2023,Circulation
Sex-Related Differences in Sports-Related Sudden Cardiac Death Should Be Reflected in Guideline Screening Recommendations,Curtis A.B.,2023,Journal of the American College of Cardiology
A rare case of human taeniasis caused by Taenia saginata with species undetermined cysticercosis,Hou J.,2023,Parasitology
Long-Term Outcomes of Bariatric Surgery in Idiopathic Intracranial Hypertension Patients,Hermes S.M.,2023,Neurologist
Smooth Muscle Mineralocorticoid Receptor Promotes Hypertension after Preeclampsia,Biwer L.A.,2023,Circulation Research
Implementation and use of technology-enabled blood pressure monitoring and teleconsultation in Singapore's primary care: a qualitative evaluation using the socio-technical systems approach,Teo S.H.,2023,BMC primary care
Self-management system for postpartum women with hypertension disorders: an eHealth application intervention study,Chang C.W.,2023,BMC pregnancy and childbirth
Positive association of triglyceride-glucose index with new-onset hypertension among adults: a national cohort study in China,Gao Q.,2023,Cardiovascular diabetology
"Technical Dissonance in Home Blood Pressure Monitoring After Stroke: Having the Machine, but Not Using Correctly",Forman R.,2023,American journal of hypertension
Alterations in Vessel Hemodynamics Across Uncomplicated Pregnancy,Kuate Defo A.,2023,American journal of hypertension
"Adverse Childhood Experiences, Depression, Patient Activation, and Medication Adherence Among Patients With Uncontrolled Hypertension",Alvarez C.,2023,American journal of hypertension
Pulmonary Arterial Hypertension Patients Have a Proinflammatory Gut Microbiome and Altered Circulating Microbial Metabolites,Moutsoglou D.M.,2023,American journal of respiratory and critical care medicine
Reduction in Multiple Cardiometabolic Risk Factors With Combined Olanzapine/Samidorphan Compared With Olanzapine: Post Hoc Analyses From a 24-Week Phase 3 Study,Correll C.U.,2023,Schizophrenia bulletin
Effect of general health checks on the treatment of chronic diseases: accounting for self-selection in the retrospective cohort study using Korea National Health Insurance data,Yoon S.,2023,BMJ open
High prevalence of cardiometabolic risk factors amongst young adults in the United Arab Emirates: the UAE Healthy Future Study,Mezhal F.,2023,BMC cardiovascular disorders
Relationship of Arterial Stiffness and Central Hemodynamics With Cardiovascular Risk In Hypertension,Jin L.,2023,American journal of hypertension
"Age, Sex, and Body Mass Index Should Be Considered When Assessing Spleen Length in Patients with Compensated Advanced Chronic Liver Disease",Lee H.A.,2023,Gut and liver
The Role of Endoscopic Ultrasound in Hepatology,Alqahtani S.A.,2023,Gut and liver
Modification of the effects of age on clinical outcomes through management of lifestyle-related factors in patients with acute ischemic stroke,Ohya Y.,2023,Journal of the Neurological Sciences
Hypertension and one-year risk of all-cause mortality among women with treated HIV in the United States,Sadinski L.M.,2023,AIDS
Curcumol suppresses endothelial-to-mesenchymal transition via inhibiting the AKT/GSK3β signaling pathway and alleviates pulmonary arterial hypertension in rats,Nie X.,2023,European Journal of Pharmacology
