title,authors,year,source
Study on therapeutic mechanism of Rehmanniae Radix Praeparata- Corni Fructus in sequelae of ischemic stroke based on network pharmacology technology,Wang H.Z.,2020,Zhongguo Zhongyao Zazhi
Person-centered diabetes care and patient activation in people with type 2 diabetes,Rutten G.E.H.M.,2020,BMJ Open Diabetes Research and Care
Improving primary care for diabetes and hypertension: Findings from implementation research in rural South India,Lall D.,2020,BMJ Open
Association between Depressive Symptoms and Incident Cardiovascular Diseases,Harshfield E.L.,2020,JAMA - Journal of the American Medical Association
Partial urethral duplication in a cat,Power A.M.,2020,Journal of the American Veterinary Medical Association
Reduced Lymphatic Reserve in Heart Failure With Preserved Ejection Fraction,Rossitto G.,2020,Journal of the American College of Cardiology
Taxifolin improves disorders of glucose metabolism and water-salt metabolism in kidney via PI3K/AKT signaling pathway in metabolic syndrome rats,Gao L.,2020,Life Sciences
Next-Generation Primary Atherosclerotic Cardiovascular Risk Prediction Tool. Are Nonmodifiable Risk Factors Relevant in the Equation?,Yeboah J.,2020,American Journal of Cardiology
The effect of head positioning on cerebral hemodynamics: Experiences in mild ischemic stroke,Lam M.Y.,2020,Journal of the Neurological Sciences
"Efficacy of the thromboxane receptor antagonist NTP42 alone, or in combination with sildenafil, in the sugen/hypoxia-induced model of pulmonary arterial hypertension",Mulvaney E.P.,2020,European Journal of Pharmacology
Nicotine uncovers endotoxic-like cardiovascular manifestations in female rats: Estrogen and nitric oxide dependency,El-Lakany M.A.,2020,Toxicology Letters
Effects of maternal protein restriction on central and peripheral renin-angiotensin systems in male rat offspring,Barros M.A.d.V.,2020,Life Sciences
"The effects of alone and combination tamoxifen, raloxifene and estrogen on lipid profile and atherogenic index of ovariectomized type 2 diabetic rats",Ebrahimi M.N.,2020,Life Sciences
Accumulation of ajmalicine and vinblastine in cell cultures is enhanced by endophytic fungi of Catharanthus roseus cv. Icy Pink,Hemmati N.,2020,Industrial Crops and Products
Intraneural ultramicroelectrode arrays for function-specific interfacing to the vagus nerve,Ghazavi A.,2020,Biosensors and Bioelectronics
MRI-visible dilated perivascular spaces in healthy young adults: A twin heritability study,Choi Y.,2020,Human Brain Mapping
A non-invasive continuous cuffless blood pressure estimation using dynamic Recurrent Neural Networks,Senturk U.,2020,Applied Acoustics
Physiologic effects and functional outcome after treatment of dysfunctional right ventricular outflow tract in congenital heart disease using a two-stage intervention,Kister T.,2020,International Journal of Cardiology
A Random Tree Based Algorithm for Blood Pressure Estimation,Tiloca A.,2020,"2020 IEEE MTT-S International Microwave Biomedical Conference, IMBioC 2020"
Wireless Stress Sensor Based on Magnetoelastic Microwires for Biomedical Applications: detection of collagen concentration,Marin P.,2020,"2020 IEEE MTT-S International Microwave Biomedical Conference, IMBioC 2020"
Association Between Maternal Lifestyle and Risk of Metabolic Syndrome in Offspring—A Cross-Sectional Study From China,Li Y.,2020,Frontiers in Endocrinology
Dobutamine Instead of Isoproterenol for Atrial Triggers,Badin A.,2020,JACC: Clinical Electrophysiology
"Body Mass Index, Sex, and Incident Atrial Fibrillation in Diabetes: The ACCORD Trial",Singleton M.J.,2020,JACC: Clinical Electrophysiology
High-Dose Dobutamine for Inducibility of Atrial Arrhythmias During Atrial Fibrillation Ablation,Gianni C.,2020,JACC: Clinical Electrophysiology
Emergency presentation of iatrogenic airway stenosis following intubation in a patient with COVID-19 and its management,Thong G.,2020,BMJ Case Reports
Antihypertensive drug effects according to the pretreatment self-measured home blood pressure: The HOMED-BP study,Sano H.,2020,BMJ Open
Para-Aortic haemangioma mimics paraganglioma on MRI,Flores H.,2020,BMJ Case Reports
"Effects of low sodium diet versus high sodium diet on blood pressure, renin, aldosterone, catecholamines, cholesterol, and triglyceride",Graudal N.A.,2020,Cochrane Database of Systematic Reviews
Pulmonary hypertension in COVID-19 pneumoniae: It is not always as it seems,Pasqualetto M.C.,2020,European Journal of Case Reports in Internal Medicine
"Association of dipping status of blood pressure, visual field defects, and retinal nerve fiber layer thickness in patients with normotensive glaucoma",Lee S.U.,2020,Medicine (United States)
Application of artificial intelligence in screening for adverse perinatal outcomes: A protocol for systematic review,Feduniw S.,2020,Medicine (United States)
Is inspiratory muscle training a magic bullet to lower blood pressure?,Beltrami F.G.,2020,Journal of Applied Physiology
Intracranial Hemorrhage After Reperfusion Therapies in Acute Ischemic Stroke Patients,Maïer B.,2020,Frontiers in Neurology
H3K4me3-Mediated Upregulation of LncRNA-HEIPP in Preeclampsia Placenta Affects Invasion of Trophoblast Cells,Sun N.,2020,Frontiers in Genetics
"Cytokines, Adipokines, and Bone Markers at Rest and in Response to Plyometric Exercise in Obese vs Normal Weight Adolescent Females",Kurgan N.,2020,Frontiers in Endocrinology
NLRX1 Deletion Increases Ischemia-Reperfusion Damage and Activates Glucose Metabolism in Mouse Heart,Zhang H.,2020,Frontiers in Immunology
Hospitalizations among adults with chronic kidney disease in the United States: A cohort study,Schrauben S.J.,2020,PLoS Medicine
First test of an automated detection platform to identify risk of decompensation in elderly patients,Zulfiqar A.A.,2020,European Journal of Case Reports in Internal Medicine
Control and Prevention of Personal Stress,Marques H.,2020,"Proceedings - 2020 IEEE International Conference on Big Data, Big Data 2020"
Cardiovascular Disease (CVD) Prediction using Machine Learning Algorithms,Marbaniang I.A.,2020,"2020 IEEE 17th India Council International Conference, INDICON 2020"
Reversible third-degree atrioventricular block in a toy poodle with degenerative mitral valve disease and pyometra,Almeida M.B.D.,2020,Revista Brasileira de Medicina Veterinaria
Adjunct Therapy With Glycyrrhiza Glabra Rapidly Improves Outcome in Depression—A Pilot Study to Support 11-Beta-Hydroxysteroid Dehydrogenase Type 2 Inhibition as a New Target,Murck H.,2020,Frontiers in Psychiatry
Evaluation of Serum/Urine Genomic and Metabolomic Profiles to Improve the Adherence to Sildenafil Therapy in Patients with Erectile Dysfunction,Rocca M.S.,2020,Frontiers in Pharmacology
Examination of the neck veins,Assavapokee T.,2020,New England Journal of Medicine
Regular running in an air-polluted environment: Physiological and anthropometric protocol for a prospective cohort study (Healthy Aging in Industrial Environment Study - Program 4),Cipryan L.,2020,BMJ Open
Determinants of behavioural and biological risk factors for cardiovascular diseases from state level STEPS survey (2017–19) in Madhya Pradesh,Kokane A.M.,2020,PeerJ
Validation and Diagnostic Performance of a CFD-Based Non-invasive Method for the Diagnosis of Aortic Coarctation,Lu Q.,2020,Frontiers in Neuroinformatics
TLR4 Response to LPS Is Reinforced by Urokinase Receptor,Kiyan Y.,2020,Frontiers in Immunology
Blood pressure drives multispectral tuning of inspiration via a linked-loop neural network,Segers L.S.,2020,Journal of Neurophysiology
Cardiac arrest due to accidental overdose with norepinephrine dissolved in crystalloid,Hansel J.,2020,BMJ Case Reports
Unusual case of splenic haemangiosarcoma with suspected scrotal metastasis in a 13-year-old English Pointer,Park C.S.,2020,Veterinary Record Case Reports
Anaesthetic considerations in a child with methylmalonic acidemia and its literature review,Gupta A.,2020,BMJ Case Reports
A Novel Angiotensin Converting Enzyme 2 (ACE2) Activating Peptide: A Reflection of 10 Years of Research on a Small Peptide Ile-Arg-Trp (IRW),Wu J.,2020,Journal of Agricultural and Food Chemistry
Case Report: Candida dubliniensis as a Cause of Chronic Meningitis,Tahir M.,2020,Frontiers in Neurology
Repurposing Individualized Nutritional Intervention as a Therapeutic Component to Prevent the Adverse Effects of Radiotherapy in Patients With Cervical Cancer,Medina-Jiménez A.K.,2020,Frontiers in Oncology
The Role of Thyroid Hormones and Autoantibodies in Metabolic Dysfunction Associated Fatty Liver Disease: TgAb May Be a Potential Protective Factor,Zhang X.,2020,Frontiers in Endocrinology
Association of physical activity and sedentary behavior with type 2 diabetes and glycemic traits: A two-sample Mendelian randomization study,Meisinger C.,2020,BMJ Open Diabetes Research and Care
Duration of obesity exposure between ages 10 and 40 years and its relationship with cardiometabolic disease risk factors: A cohort study,Norris T.,2020,PLoS Medicine
Providing culturally sensitive diabetes self-management education and support for black African and Caribbean communities: A qualitative exploration of the challenges experienced by healthcare practitioners in inner London,Goff L.M.,2020,BMJ Open Diabetes Research and Care
VLDL Cholesterol Accounts for One-Half of the Risk of Myocardial Infarction Associated With apoB-Containing Lipoproteins,Balling M.,2020,Journal of the American College of Cardiology
Urinary Magnesium in the Evaluation of Hypomagnesemia,Tucker B.M.,2020,JAMA - Journal of the American Medical Association
"New ways to estimate blood pressure, heartrate variability and SpO<inf>2</inf>via smartphone camera - Proof of concept",Seldon H.L.,2020,ACM International Conference Proceeding Series
"Avaliacąõ do estresse transcirúrgico em cadelas submetidas à ovariosalpingohisterectomia sob infusões de fentanil, lidocaína e de cetamina, associada ou naõ à dexmedetomidina",Melo K.D.D.,2020,Revista Brasileira de Medicina Veterinaria
Six-Week Exercise Training With Dietary Restriction Improves Central Hemodynamics Associated With Altered Gut Microbiota in Adolescents With Obesity,Huang J.,2020,Frontiers in Endocrinology
Higher Incidence of Atrial Fibrillation in Left Ventricular-to-Right Atrial Shunt Patients,Chou H.,2020,Frontiers in Physiology
The Impact of Antidiabetic Therapies on Diastolic Dysfunction and Diabetic Cardiomyopathy,Gopal K.,2020,Frontiers in Physiology
Clinical Characteristics and Immune Responses of 137 Deceased Patients With COVID-19: A Retrospective Study,Cui N.,2020,Frontiers in Cellular and Infection Microbiology
Cardioprotective Effect of Decorin in Type 2 Diabetes,Chen F.,2020,Frontiers in Endocrinology
"Utility of established prognostic scores in COVID-19 hospital admissions: Multicentre prospective evaluation of CURB-65, NEWS2 and qSOFA",Bradley P.,2020,BMJ Open Respiratory Research
"Common maternal and fetal genetic variants show expected polygenic effects on risk of small- or large-for-gestational-age (SGA or LGA), except in the smallest 3% of babies",Beaumont R.N.,2020,PLoS Genetics
Depression: A side effect of ckd,Jones J.,2020,Clinical Journal of the American Society of Nephrology
