title,authors,year,source
An Important Finding of White Matter Injury in Late Preterm Infant: Deep Medullary Vein Involvement,Chen D.,2020,Frontiers in Pediatrics
microRNA-155 Is Decreased During Atherosclerosis Regression and Is Increased in Urinary Extracellular Vesicles During Atherosclerosis Progression,Fitzsimons S.,2020,Frontiers in Immunology
Editorial: Celebrating 40 Years of the Chilean Society of Pharmacology,Yévenes G.E.,2020,Frontiers in Pharmacology
Fluconazole for Hypercortisolism in Cushing’s Disease: A Case Report and Literature Review,Zhao Y.,2020,Frontiers in Endocrinology
Corrector therapies (with or without potentiators) for people with cystic fibrosis with class II CFTR gene variants (most commonly F508del),Southern K.W.,2020,Cochrane Database of Systematic Reviews
Diffuse Recurrence of Hepatocellular Carcinoma After Liver Resection: Transarterial Chemoembolization (TACE) Combined With Sorafenib Versus TACE Monotherapy,Yao W.,2020,Frontiers in Oncology
Arteriovenous fistula: Rare complication of radial artery access,Mehta A.,2020,BMJ Case Reports
Cauda equina compression in metastatic prostate cancer,Siddiqui R.S.,2020,BMJ Case Reports
Assessing Australian women's knowledge and knowledge preferences about long-term health after hypertensive disorders of pregnancy: A survey study,Roth H.,2020,BMJ Open
"Ruptured functioning adrenal tumour, atypical presentation with renal colic and hypertension",Elmoheen A.,2020,BMJ Case Reports
Suprachoroidal hemorrhage: A devastating complication of the eye,Lata S.,2020,BMJ Case Reports
COVID-19 presenting as thrombotic thrombocytopenic purpura (TTP),Altowyan E.,2020,BMJ Case Reports
Bilateral renal haematuria and obstructive renal failure from acquired haemophilia A: A medical cause for a surgical problem,Ajjikuttira A.,2020,BMJ Case Reports
A very rare case of myocardial ischaemia,Campos I.D.,2020,BMJ Case Reports
New hypertension and diabetes diagnoses following the Affordable Care Act Medicaid expansion,Angier H.,2020,Family Medicine and Community Health
Current Preventions and Treatments of aGVHD: From Pharmacological Prophylaxis to Innovative Therapies,Naserian S.,2020,Frontiers in Immunology
Rho kinase inhibitor for primary open-angle glaucoma and ocular hypertension,Clement Freiberg J.,2020,Cochrane Database of Systematic Reviews
NECo: A node embedding algorithm for multiplex heterogeneous networks,Dursun C.,2020,"Proceedings - 2020 IEEE International Conference on Bioinformatics and Biomedicine, BIBM 2020"
Urinary MMP-9/UCr association with albumin concentration and albumin-creatinine-ratio in Mexican patients with type 2 diabetes mellitus,Arcos-Sacramento V.G.,2020,PeerJ
"Should her name begin with ""doctor""?",Silver J.K.,2020,The BMJ
Alterations of the Fecal Microbiota in Chinese Patients With Multiple Sclerosis,Ling Z.,2020,Frontiers in Immunology
New Insights Into Vertigo Attack Frequency as a Predictor of Ischemic Stroke,Qiu D.,2020,Frontiers in Neurology
Monoclonal Gammopathy of Renal Significance: Clinical and Histological Efficacy of a Bortezomib-Based Regimen,Quattrocchio G.,2020,Frontiers in Medicine
Analyses of abdominal adiposity and metabolic syndrome as risk factors for respiratory distress in COVID-19,Van Zelst C.M.,2020,BMJ Open Respiratory Research
COVID-19 mortality effects of underlying health conditions in India: A modelling study,Novosad P.,2020,BMJ Open
Feasibility of implementing a preventive physical exercise programme recommended by general practitioners in cardiovascular risk patients: A pre-post comparison study,López-Román F.J.,2020,European Journal of General Practice
The effect of the Great East Japan Earthquake on hypertensive disorders during pregnancy: a study from the Fukushima Health Management Survey,Kyozuka H.,2020,Journal of Maternal-Fetal and Neonatal Medicine
Risk factor analysis of pneumothorax associated with persistent pulmonary hypertension of the newborn in Thai neonates,Jaroensri S.,2020,Journal of Maternal-Fetal and Neonatal Medicine
Critical care COVID-19 patient with a picture of thrombotic thrombocytopenic purpura,Rehab Y.A.A.,2020,European Journal of Case Reports in Internal Medicine
"Ventricular septal defect, patent ductus arteriosus, severe pulmonary hypertension with right subclavian artery originating from right pulmonary artery a case report",Xu G.,2020,Chinese Journal of Pediatric Surgery
Efficacy and safety of minimally invasive puncture and drainage for hypertensive cerebral hemorrhage at different time windows,Hu J.,2020,Chinese Journal of Neuromedicine
Characteristics of calcium homeostasis in patients with different degrees of arterial hypertension,Keledzhyyeva E.,2020,Arterial Hypertension (Poland)
Diagnosis and treatment of traumatic rupture of hydronephrosis in children,Li Z.,2020,Chinese Journal of Urology
Association of dyslipidemia and systematic inflammation with renal cell carcinoma bone metastasis,Huang Z.,2020,Chinese Journal of Urology
The effect of compound Qima capsule on blood pressure and related vasoactive factors in different hypertensive rat models,Yang J.M.,2020,Chinese Journal of New Drugs
"Ideal cardiovascular health in urban Jamaica: Prevalence estimates and relationship to community property value, household assets and educational attainment: A cross-sectional study",McKenzie J.A.,2020,BMJ Open
Exercise reduces ambulatory blood pressure in patients with hypertension: A systematic review and meta-analysis of randomized controlled trials,Saco-Ledo G.,2020,Journal of the American Heart Association
Independent impact of peripheral artery disease on percutaneous coronary intervention,Perl L.,2020,Journal of the American Heart Association
Single-cell immune profiling in coronary artery disease: The role of state-of-the-art immunophenotyping with mass cytometry in the diagnosis of atherosclerosis,Kott K.A.,2020,Journal of the American Heart Association
Cardiometabolic risk factors and preclinical target organ damage among adults in ghana: Findings from a national study,Li J.,2020,Journal of the American Heart Association
"Chronic hypoxia decreases endothelial connexin 40, attenuates endothelium-dependent hyperpolarization–mediated relaxation in small distal pulmonary arteries, and leads to pulmonary hypertension",Si R.,2020,Journal of the American Heart Association
Trends in hypertension clinical trials focused on interventions specific for black adults: An analysis of clinicaltrials.gov,Zheutlin A.R.,2020,Journal of the American Heart Association
Risk factors for polyvascular involvement in patients with peripheral artery disease: A mendelian randomization study,Dikilitas O.,2020,Journal of the American Heart Association
Risk factor burden and long-term prognosis of patients with premature coronary artery disease,Zeitouni M.,2020,Journal of the American Heart Association
Latent tuberculosis infection and elevated incidence of hypertension,Mandieka E.,2020,Journal of the American Heart Association
Efficacy and safety of direct oral anticoagulants for atrial fibrillation across body mass index categories,Kaplan R.M.,2020,Journal of the American Heart Association
"Sex differences in the age of diagnosis for cardiovascular disease and its risk factors among us adults: Trends from 2008 to 2017, the medical expenditure panel survey",Okunrintemi V.,2020,Journal of the American Heart Association
Myocardial injury after balloon predilatation versus direct transcatheter aortic valve replacement: Insights from the directavi trial,Akodad M.,2020,Journal of the American Heart Association
Outcome Predictors of Stroke Mortality in the Neurocritical Care Unit,Viderman D.,2020,Frontiers in Neurology
Renal Sensory Activity Regulates the γ-Aminobutyric Acidergic Inputs to the Paraventricular Nucleus of the Hypothalamus in Goldblatt Hypertension,Milanez M.I.O.,2020,Frontiers in Physiology
Alterations in Urobiome in Patients With Bladder Cancer and Implications for Clinical Outcome: A Single-Institution Study,Zeng J.,2020,Frontiers in Cellular and Infection Microbiology
Frequency and Severity of Adverse Drug Reactions to Medications Prescribed for Alzheimer’s Disease in a Brazilian City: Cross-Sectional Study,Ferreira T.R.,2020,Frontiers in Pharmacology
NOX-Dependent Signaling Dysregulation in Severe COVID-19: Clues to Effective Treatments,Damiano S.,2020,Frontiers in Cellular and Infection Microbiology
Impact of plasma potassium normalization on short-term mortality in patients with hypertension and hyperkalemia,Krogager M.L.,2020,Journal of the American Heart Association
Management of Australian Patients with Severe Traumatic Brain Injury: Are Potentially Harmful Treatments Still Used?,Gantner D.,2020,Journal of Neurotrauma
Dementia with lewy bodies with pure agraphia for kanji (japanese morphograms),Nishida H.,2020,Internal Medicine
COVID-19 pneumonia resembling an acute exacerbation of interstitial pneumonia,Kitayama T.,2020,Internal Medicine
Is idiopathic central sleep apnea a separate entity?,Diaz S.,2020,Journal of Clinical Sleep Medicine
Subclinical Vascular Disease in Children with Human Immunodeficiency Virus in Uganda Is Associated with Intestinal Barrier Dysfunction,Dirajlal-Fargo S.,2020,Clinical Infectious Diseases
Different exposure metrics of rotating night shift work and hyperhomocysteinaemia among Chinese steelworkers: A cross-sectional study,Zhang S.,2020,BMJ Open
Utilisation of healthcare services for respiratory tract infections in patients with and without diabetes in Qatar: A cross-sectional study,Islam N.,2020,BMJ Open
Ventilatory response to exercise is preserved in patients with obesity hypoventilation syndrome,Han T.,2020,Journal of Clinical Sleep Medicine
Relationship between parental overweight and obesity and childhood metabolic syndrome in their offspring: Result from a cross-sectional analysis of parent-offspring trios in China,Yang Z.,2020,BMJ Open
Person-centered diabetes care and patient activation in people with type 2 diabetes,Rutten G.E.H.M.,2020,BMJ Open Diabetes Research and Care
Improving primary care for diabetes and hypertension: Findings from implementation research in rural South India,Lall D.,2020,BMJ Open
Knowledge and understanding of cardiovascular disease risk factors in Sierra Leone: A qualitative study of patients' and community leaders' perceptions,Ignatowicz A.,2020,BMJ Open
Expression of the NEK7/NLRP3 inflammasome pathway in patients with diabetic lower extremity arterial disease,Cai H.,2020,BMJ Open Diabetes Research and Care
Plasma Apixaban Levels in Patients Treated Off Label With the Lower Dose,Bhagirath V.C.,2020,Journal of the American College of Cardiology
Maxingxiongting mixture attenuates hypoxia pulmonary arterial hypertension to improve right ventricular hypertrophy by inhibiting the rho-kinase signaling pathway,An X.,2020,Journal of Traditional Chinese Medicine
U.S. Prevalence of Individuals With Diabetes and Chronic Kidney Disease Indicated for SGLT-2 Inhibitor Therapy,Aggarwal R.,2020,Journal of the American College of Cardiology
Risk of postoperative complications and revision surgery following robot-assisted posterior lumbar spinal fusion,Yang D.S.,2020,Spine
Taxifolin improves disorders of glucose metabolism and water-salt metabolism in kidney via PI3K/AKT signaling pathway in metabolic syndrome rats,Gao L.,2020,Life Sciences
Next-Generation Primary Atherosclerotic Cardiovascular Risk Prediction Tool. Are Nonmodifiable Risk Factors Relevant in the Equation?,Yeboah J.,2020,American Journal of Cardiology
"Borneol-mediated vardenafil hydrochloride patch for pediatric pulmonary arterial hypertension: Preparation, characterization and in vivo study",Jiang D.,2020,International Journal of Pharmaceutics
Strategies to prevent hemorrhagic transformation after reperfusion therapies for acute ischemic stroke: A literature review,Otsu Y.,2020,Journal of the Neurological Sciences
The effect of head positioning on cerebral hemodynamics: Experiences in mild ischemic stroke,Lam M.Y.,2020,Journal of the Neurological Sciences
"Efficacy of the thromboxane receptor antagonist NTP42 alone, or in combination with sildenafil, in the sugen/hypoxia-induced model of pulmonary arterial hypertension",Mulvaney E.P.,2020,European Journal of Pharmacology
