title,authors,year,source
Dihydropyridine Calcium Channel Blockers and Risk of Pancreatic Cancer: A Population-Based Cohort Study,Rouette J.,2022,Journal of the American Heart Association
N-nitrosodimethylamine-Contaminated Valsartan and Risk of Cancer: A Nationwide Study of 1.4 Million Valsartan Users,Mansouri I.,2022,Journal of the American Heart Association
Repurposing a Drug Targeting Inflammatory Bowel Disease for Lowering Hypertension,Mei X.,2022,Journal of the American Heart Association
Reducing chronic disease may just be a walk in the park,Shapiro B.,2022,Cell Reports Medicine
Epidemiology and risk factors for acquiring and predicting disease severity in meconium aspiration syndrome,Singh R.,2022,SAJCH South African Journal of Child Health
Children and adolescents with diabetes at Tygerberg Hospital – at risk of cardiovascular complications?,Dookhony L.N.,2022,SAJCH South African Journal of Child Health
Diagnostic Efficacy of New ECG Criteria for Left Ventricular Hypertrophy in Overweight and Obese Patients with Hypertension,Yang T.,2022,Chinese General Practice
Phase II Study of Enzalutamide for Patients With Androgen Receptor-Positive Salivary Gland Cancers (Alliance A091404),Ho A.L.,2022,Journal of Clinical Oncology
Association between residential greenness and obstructive sleep apnoea among adults in Southern China,Wang S.,2022,Science of the Total Environment
Is there a place for dietetic interventions in adult ADHD?,Breda V.,2022,Progress in Neuro-Psychopharmacology and Biological Psychiatry
Risk factors for hearing loss in neonates admitted to neonatal intensive care units,Pan L.,2022,Journal of Laryngology and Otology
Attention-deficit/hyperactivity disorder as a risk factor for dementia and mild cognitive impairment: A population-based register study,Dobrosavljevic M.,2022,European Psychiatry
Being Small for Gestational Age Affect Neurodevelopmental Outcomes in Very Preterm Infants,Ceran B.,2022,Guncel Pediatri
Anabolic–androgenic steroids: How do they work and what are the risks?,Bond P.,2022,Frontiers in Endocrinology
Development and validation of a nomogram for predicting significant coronary artery stenosis in suspected non-ST-segment elevation acute coronary artery syndrome with low-to-intermediate risk stratification,Chen M.,2022,Frontiers in Cardiovascular Medicine
Progression of metabolic syndrome and associated cardiometabolic risk factors from prepuberty to puberty in children: The PUBMEP study,de Lamas C.,2022,Frontiers in Endocrinology
The relationship between uric acid and total femur bone mineral density in hypertensive and non-hypertensive populations,Su Y.,2022,Frontiers in Endocrinology
The dose-response relationship between BMI and hypertension based on restricted cubic spline functions in children and adolescents: A cross-sectional study,Wang Y.,2022,Frontiers in Public Health
CYP2C19 metabolizer phenotypes may affect the efficacy of statins on lowering small dense low-density lipoprotein cholesterol of patients with coronary artery disease,Dai R.,2022,Frontiers in Cardiovascular Medicine
A practical scoring model to predict the occurrence of critical illness in hospitalized patients with SARS-CoV-2 omicron infection,Zhang Y.,2022,Frontiers in Microbiology
"Renal Function, Adherence and Quality of Life Improvement After Conversion From Immediate to Prolonged-Release Tacrolimus in Liver Transplantation: Prospective Ten-Year Follow-Up Study",Toti L.,2022,Transplant International
Impact of objectively-measured sleep duration on cardiometabolic health: A systematic review of recent evidence,Dejenie T.A.,2022,Frontiers in Endocrinology
Editorial: Clinical aspects of different forms of diabetes in children and adolescents,Zucchini S.,2022,Frontiers in Endocrinology
Urban living and chronic diseases in the presence of economic growth: Evidence from a long-term study in southeastern China,Luo Y.,2022,Frontiers in Public Health
Osteocalcin is associated with triglyceride glucose index rather than HOMA-IR in men with type 2 diabetes,Huang H.,2022,Frontiers in Endocrinology
From acute SARS-CoV-2 infection to pulmonary hypertension,Eroume À Egom E.,2022,Frontiers in Physiology
Case report: Partial cystectomy for pheochromocytoma of the urinary bladder: A case report and review of literature,Hu L.L.,2022,Frontiers in Cardiovascular Medicine
Can the nucleic acid Ct value of discharged patients infected with SARS-CoV-2 Omicron variant be 35?——A retrospective study on fluctuation of nucleic acid Ct values in SNIEC mobile cabin hospital,Zhuang X.,2022,Frontiers in Cellular and Infection Microbiology
"Subclinical dysfunction of remote myocardium is related to high NT-proBNP and affects global contractility at follow-up, independently of infarct area",Diana G.,2022,Frontiers in Cardiovascular Medicine
"Editorial: Sleep disorders, hypertension and cardiovascular diseases",Bisogni V.,2022,Frontiers in Cardiovascular Medicine
Well-controlled gestational diabetes mellitus without pharmacologic therapy decelerates weight gain in infancy,Li C.,2022,Frontiers in Endocrinology
Effective treatment of hypertrophic cardiomyopathy with left ventricular outflow tract obstruction using a covered stent,Pekas D.,2022,BMJ Case Reports
Parotid gland keratocystoma: A rare diagnosis of a neck lump,Anparasan A.,2022,BMJ Case Reports
Using the IMEDS distributed database for epidemiological studies in type 2 diabetes mellitus,Huang T.Y.,2022,BMJ Open Diabetes Research and Care
Lifestyle Behaviors According to the Duration of Hypertension: Korea National Health and Nutrition Examination Survey 2016-2018,Gwak D.Y.,2022,Journal of Korean medical science
Cardiovascular magnetic resonance-derived left ventricular intraventricular pressure gradients among patients with precapillary pulmonary hypertension,Vos J.L.,2022,European heart journal. Cardiovascular Imaging
Limosilactobacillus fermentum prevents gut-kidney oxidative damage and the rise in blood pressure in male rat offspring exposed to a maternal high-fat diet,Do Nascimento L.C.P.,2022,Journal of Developmental Origins of Health and Disease
Idiopathic Hirsutism and Metabolic Status: A Population-based Prospective Cohort Study,Mahmoudieh L.,2022,The Journal of clinical endocrinology and metabolism
"Aldosterone, Renin, and Aldosterone-to-Renin Ratio Variability in Screening for Primary Aldosteronism",Ng E.,2022,The Journal of clinical endocrinology and metabolism
"Effectiveness of an integrative programme in reducing hypertension incidence among the population at risk for hypertension: A community-based randomized intervention study in Shanghai, China",Wang J.,2022,Journal of global health
β3 adrenoceptor agonist mirabegron protects against right ventricular remodeling and drives Drp1 inhibition,Zhao L.,2022,Cardiovascular Diagnosis and Therapy
Quality of life in adults with congenital heart disease with and without pulmonary hypertension: a comparative study,Freiberger A.,2022,Cardiovascular Diagnosis and Therapy
Healthcare status of adults with pulmonary hypertension due to congenital heart disease,Busse A.J.,2022,Cardiovascular Diagnosis and Therapy
"Insulin resistance, autophagy and apoptosis in patients with polycystic ovary syndrome: Association with PI3K signaling pathway",Tong C.,2022,Frontiers in Endocrinology
Clinical observation of sacubitril valsartan sodium in the treatment of resistant hypertension: A randomized clinical trial,Lyu T.J.,2022,Frontiers in Cardiovascular Medicine
Triglyceride to high-density lipoprotein cholesterol ratio is an independent predictor of liver fibrosis among pediatrics non-alcoholic fatty liver disease,Ting Y.W.,2022,Frontiers in Endocrinology
Progress of potential drugs targeted in lipid metabolism research,Liang K.,2022,Frontiers in Pharmacology
Low physical activity is associated with adverse health outcome and higher costs in Indonesia: A national panel study,Anindya K.,2022,Frontiers in Cardiovascular Medicine
Impact of diastolic pulmonary gradient and pulmonary artery pulse index on outcomes in heart transplant patients—Results from the Eurotransplant database,Wagner T.,2022,Frontiers in Cardiovascular Medicine
A multi-tissue transcriptomic landscape of female mice in estrus and diestrus provides clues for precision medicine,Zhou Y.,2022,Frontiers in Cell and Developmental Biology
Physical fitness changes in adolescents due to social distancing during the coronavirus disease pandemic in Korea,Lee K.J.,2022,PeerJ
Investigating the causal mediating effect of type 2 diabetes on the relationship between traits and systolic blood pressure: A two-step Mendelian randomization study,Hao X.,2022,Frontiers in Endocrinology
A bibliometric analysis of autophagy in lung diseases from 2012 to 2021,Lin F.,2022,Frontiers in Immunology
Evaluation of pharmacist-led telemedicine medication management for hypertension established patients during COVID-19 pandemic: A pilot study,Li X.,2022,Frontiers in Public Health
Preserflo Microshunt Surgery for Ocular Hypertension following Intravitreal Fluocinolone Acetonide Implant Removal: A Case Report,Rezkallah A.,2022,Case Reports in Ophthalmology
Nearly-complete labial adhesions diagnosed with repetitive cystitis in postmenopausal women: A case report,Kwon H.,2022,World Journal of Clinical Cases
COVID-19 management in Iran and international sanctions,Pormasoumi H.,2022,European Journal of Translational Myology
Response to roxadustat in a patient undergoing long-term dialysis and allergic to erythropoiesis-stimulating agents: A case report,Xu C.,2022,World Journal of Clinical Cases
Unexpected delayed reversal of rocuronium-induced neuromuscular blockade by sugammadex: A case report and review of literature,Wang H.C.,2022,World Journal of Clinical Cases
Complications Following Elective Major Noncardiac Surgery among Patients with Prior SARS-CoV-2 Infection,Quinn K.L.,2022,JAMA Network Open
Association of a Positive Drug Screening for Cannabis with Mortality and Hospital Visits among Veterans Affairs Enrollees Prescribed Opioids,Keyhani S.,2022,JAMA Network Open
Efficacy of intensive antibiotic regimens on postcraniotomy fever and cerebrospinal fluid examination results in patients with infratentorial surgeries,Yao Y.,2022,Medicine (United States)
Significant improvement of procedural safety in stenting for basilar stenosis: A historically controlled study,Wang K.,2022,Medicine (United States)
Adjacent Fu's subcutaneous needling as an adjunctive healing strategy for diabetic foot ulcers: Two case reports,Qi F.,2022,Medicine (United States)
The effectiveness and safety of total glucosides of paeony in systemic lupus erythematosus: A systematic review and meta-analysis,Wang M.,2022,Medicine (United States)
Concepts of dementia prevention in the health promotion among older adults: A narrative review,Tsai F.J.,2022,Medicine (United States)
Direct comparison of an automated oscillometric device with an electronic auscultatory device for epidemiologic survey to evaluate the prevalence of hypertension,Kim Y.M.,2022,Medicine (United States)
Clinical characteristics and risk factors of 267 patients having severe fever with thrombocytopenia syndrome-new epidemiological characteristics of fever with thrombocytopenia syndrome: Epidemiological characteristics of SFTS,Dong Y.,2022,Medicine (United States)
Elevated serum uric acid is not an independent risk factor for the occurrence of Type 2 diabetic kidney disease in Chinese populations,Zhu L.,2022,Medicine (United States)
